2500,50,11.198042055385114,4
2500,100,10.405571361916293,4
2500,150,9.71645415105534,4
2500,200,0,3
2500,250,0,3
2500,300,0,3
2500,350,0,3
2500,400,0,3
2500,450,6.967642345033343,4
2500,500,6.661134685256678,4
2500,550,0,3
2500,600,0,3
2500,650,0,3
2500,700,0,3
2500,750,0,3
2500,800,0,3
2500,850,0,3
2500,900,0,3
2500,950,4.845627420837449,4
2500,1e3,0,3
3e3,0,12.124043742882568,1
3e3,50,0,3
3e3,100,10.404333182990795,4
3e3,150,9.716454365200502,4
3e3,200,9.114558256343637,4
3e3,250,0,3
3e3,300,0,3
3e3,350,0,3
3e3,400,0,3
3e3,450,0,3
3e3,500,0,3
3e3,550,0,3
3e3,600,0,3
3e3,650,0,3
3e3,700,0,3
3e3,750,5.4813755860497535,4
3e3,800,5.303738161439731,4
3e3,850,0,3
3e3,900,0,3
3e3,950,0,3
3e3,1e3,0,3
3500,0,12.124038132477205,1
3500,50,0,3
3500,100,10.404333182473856,4
3500,150,9.71851065697096,4
3500,200,9.114558256342855,4
3500,250,0,3
3500,300,8.111396441271344,4
3500,350,0,3
3500,400,7.309033006811636,4
3500,450,0,3
3500,500,0,3
3500,550,6.381449759702236,4
3500,600,0,3
3500,650,0,3
3500,700,5.675376186394269,4
3500,750,0,3
3500,800,0,3
3500,850,5.140192452513726,4
3500,900,0,3
3500,950,0,3
3500,1e3,0,3
4e3,0,12.12404285616044,1
4e3,50,0,3
4e3,100,10.404335173598248,4
4e3,150,9.716452160883357,4
4e3,200,0,3
4e3,250,0,3
4e3,300,8.111398434452331,4
4e3,350,0,3
4e3,400,7.308868581953074,4
4e3,450,6.968527291712903,4
4e3,500,0,3
4e3,550,6.381448427034862,4
4e3,600,6.125132996957972,4
4e3,650,0,3
4e3,700,5.675376030007412,4
4e3,750,0,3
4e3,800,0,3
4e3,850,0,3
4e3,900,0,3
4e3,950,4.84562743323436,4
4e3,1e3,0,3
4500,0,12.124042712103394,1
4500,50,11.198683482693882,4
4500,100,0,3
4500,150,9.716452160571816,4
4500,200,0,3
4500,250,8.583473644163345,4
4500,300,8.11139646355924,4
4500,350,7.689013357000912,4
4500,400,0,3
4500,450,6.967642398989999,4
4500,500,0,3
4500,550,0,3
4500,600,0,3
4500,650,0,3
4500,700,0,3
4500,750,0,3
4500,800,0,3
4500,850,0,3
4500,900,0,3
4500,950,0,3
4500,1e3,0,3
5e3,0,12.124045920682132,1
5e3,50,0,3
5e3,100,10.4043334858225,4
5e3,150,9.716454151804523,4
5e3,200,9.114556265888513,4
5e3,250,8.583471652901428,4
5e3,300,0,3
5e3,350,7.6890133565186805,4
5e3,400,0,3
5e3,450,0,3
5e3,500,0,3
5e3,550,0,3
5e3,600,6.125134854260083,4
5e3,650,0,3
5e3,700,0,3
5e3,750,0,3
5e3,800,0,3
5e3,850,0,3
5e3,900,0,3
5e3,950,0,3
5e3,1e3,0,3
5500,0,12.124044277398749,1
5500,50,0,3
5500,100,0,3
5500,150,9.716452160468389,4
5500,200,0,3
5500,250,8.583471652884613,4
5500,300,0,3
5500,350,7.689013356510839,4
5500,400,7.30886858090218,4
5500,450,6.967642402317857,4
5500,500,6.661136749557123,4
5500,550,6.381450950720069,4
5500,600,6.125135360374429,4
5500,650,0,3
5500,700,0,3
5500,750,5.486871502371487,4
5500,800,0,3
5500,850,0,3
5500,900,0,3
5500,950,0,3
5500,1e3,4.715140677348921,4
6e3,0,12.124042611116458,1
6e3,50,0,3
6e3,100,10.40433517358105,4
6e3,150,9.71645215992704,4
6e3,200,0,3
6e3,250,8.583471665894697,4
6e3,300,0,3
6e3,350,0,3
6e3,400,7.308868585557399,4
6e3,450,0,3
6e3,500,0,3
6e3,550,0,3
6e3,600,0,3
6e3,650,0,3
6e3,700,0,3
6e3,750,0,3
6e3,800,5.303741254045839,4
6e3,850,5.1401933785178,4
6e3,900,5.017303611056215,4
6e3,950,4.8456327850174885,4
6e3,1e3,0,3
6500,0,12.124044078887431,1
6500,50,0,3
6500,100,10.404344550431071,4
6500,150,9.716452161249702,4
6500,200,0,3
6500,250,0,3
6500,300,8.111398431887894,4
6500,350,0,3
6500,400,0,3
6500,450,0,3
6500,500,0,3
6500,550,0,3
6500,600,0,3
6500,650,5.890642523521856,4
6500,700,0,3
6500,750,5.481375352180176,4
6500,800,0,3
6500,850,0,3
6500,900,4.987760513633761,4
6500,950,0,3
6500,1e3,0,3
7e3,0,12.124043097278088,1
7e3,50,11.198042055438155,4
7e3,100,10.404333183166223,4
7e3,150,9.716454151533318,4
7e3,200,0,3
7e3,250,8.583473643356067,4
7e3,300,0,3
7e3,350,0,3
7e3,400,0,3
7e3,450,0,3
7e3,500,6.6611328144178135,4
7e3,550,0,3
7e3,600,0,3
7e3,650,5.8981932322206045,4
7e3,700,5.675376030937543,4
7e3,750,0,3
7e3,800,0,3
7e3,850,5.140192024389227,4
7e3,900,0,3
7e3,950,0,3
7e3,1e3,0,3
7500,0,12.124043234123683,1
7500,50,0,3
7500,100,10.416367856170657,4
7500,150,0,3
7500,200,9.114571124939374,4
7500,250,0,3
7500,300,0,3
7500,350,7.689071859468,4
7500,400,0,3
7500,450,6.967640353743596,4
7500,500,6.661133266229583,4
7500,550,0,3
7500,600,6.125137370295861,4
7500,650,0,3
7500,700,5.675377357302966,4
7500,750,5.481375988949048,4
7500,800,0,3
7500,850,0,3
7500,900,2652.197842849977,4
7500,950,0,3
7500,1e3,0,3
8e3,0,12.124043393728194,1
8e3,50,11.198044045738985,4
8e3,100,10.404335174459042,4
8e3,150,9.716452159810183,4
8e3,200,9.114558256337414,4
8e3,250,0,3
8e3,300,0,3
8e3,350,7.68901335737871,4
8e3,400,7.308870579706205,4
8e3,450,6.967789486833433,4
8e3,500,6.661133066841678,4
8e3,550,0,3
8e3,600,6.12513279872042,4
8e3,650,0,3
8e3,700,0,3
8e3,750,5.481378684448528,4
8e3,800,0,3
8e3,850,0,3
8e3,900,0,3
8e3,950,0,3
8e3,1e3,0,3
8500,0,12.124043382054706,1
8500,50,0,3
8500,100,10.404333505338178,4
8500,150,9.716452159926359,4
8500,200,9.114556265130672,4
8500,250,8.583471652153193,4
8500,300,0,3
8500,350,0,3
8500,400,0,3
8500,450,0,3
8500,500,6.661132804852509,4
8500,550,6.381451811466113,4
8500,600,0,3
8500,650,5.890642540138568,4
8500,700,0,3
8500,750,0,3
8500,800,0,3
8500,850,5.144204872028481,4
8500,900,4.987724211767795,4
8500,950,4.845630011583395,4
8500,1e3,0,3
9e3,0,12.124044325356671,1
9e3,50,0,3
9e3,100,10.404333212432215,4
9e3,150,9.716452159757617,4
9e3,200,0,3
9e3,250,8.583471652099533,4
9e3,300,0,3
9e3,350,0,3
9e3,400,0,3
9e3,450,6.976321250926258,4
9e3,500,6.661132672026319,4
9e3,550,0,3
9e3,600,0,3
9e3,650,0,3
9e3,700,5.675376023348502,4
9e3,750,0,3
9e3,800,5.346534335348267,4
9e3,850,5.140192541970609,4
9e3,900,0,3
9e3,950,4.960592738436465,4
9e3,1e3,4.7151401082868905,4
9500,0,12.124050494010614,1
9500,50,11.198042054501473,4
9500,100,10.404335173756413,4
9500,150,9.716452159758362,4
9500,200,9.114556265576095,4
9500,250,0,3
9500,300,0,3
9500,350,7.689015133531134,4
9500,400,7.308868581790051,4
9500,450,0,3
9500,500,0,3
9500,550,0,3
9500,600,0,3
9500,650,5.890664548056494,4
9500,700,5.675376069788354,4
9500,750,5.4813754574731215,4
9500,800,8.214605033623698,4
9500,850,0,3
9500,900,0,3
9500,950,0,3
9500,1e3,0,3
1e4,0,12.124043659015522,1
1e4,50,0,3
1e4,100,0,3
1e4,150,9.71657421894799,4
1e4,200,9.11455825633965,4
1e4,250,0,3
1e4,300,8.111398431828079,4
1e4,350,7.706982656873849,4
1e4,400,7.308868580902175,4
1e4,450,0,3
1e4,500,0,3
1e4,550,0,3
1e4,600,0,3
1e4,650,0,3
1e4,700,5.67537616013936,4
1e4,750,5.481375438789824,4
1e4,800,0,3
1e4,850,5.140323537034821,4
1e4,900,4.988315601586037,4
1e4,950,4.84586764994339,4
1e4,1e3,0,3
